"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"SL","2018-09-30","78.3","3.6090","5.8811","Steven Okert",502570,595345,"null","ball",,,,,"14","null","R","R","L","SF","LAD","B","null","null",1,2,2018,"-1.1247","-0.6289","2.6065","1.5967","null","null","null",2,9,"Top","null","null",,,460026,,"180930_214411","-0.1646","-114.0255","-1.3305","-9.5189","19.0893","-37.5303","3.2619","1.3860","null","null","null","77.3600","2804","5.3740",531829,595345,460026,605244,605412,488818,623214,453923,491676,452254,"55.1238","null","null","null","null","null","null","null",73,"5","Slider",0,15,15,0,15,0,15,0,"Standard","Standard"
"FT","2018-09-30","90.4","3.7042","5.4876","Steven Okert",502570,595345,"null","called_strike",,,,,"6","null","R","R","L","SF","LAD","S","null","null",1,0,2018,"1.2019","0.7732","0.4799","2.5641","null","null","null",2,9,"Top","null","null",,,460026,,"180930_214311","-10.5312","-131.1790","-2.9038","16.0868","29.2042","-22.9222","3.1849","1.3860","null","null","null","89.7940","2465","6.1880",531829,595345,460026,605244,605412,488818,623214,453923,491676,452254,"54.3090","null","null","null","null","null","null","null",73,"2","2-Seam Fastball",0,15,15,0,15,0,15,0,"Standard","Standard"
"FF","2018-09-30","90.4","3.5387","5.7067","Steven Okert",502570,595345,"null","ball",,,,,"13","null","R","R","L","SF","LAD","B","null","null",0,0,2018,"0.9182","1.4442","-1.9295","1.3984","null","null","null",2,9,"Top","null","null",,,460026,,"180930_214252","-15.4210","-130.4712","-7.6643","13.7500","28.2559","-14.3682","3.3618","1.4121","null","null","null","89.4270","2541","6.2090",531829,595345,460026,605244,605412,488818,623214,453923,491676,452254,"54.2885","null","null","null","null","null","null","null",73,"1","4-Seam Fastball",0,15,15,0,15,0,15,0,"Standard","Standard"
"SL","2018-09-30","78.5","3.5016","5.9604","Steven Okert",571657,595345,"null","called_strike",,,,,"3","null","R","R","L","SF","LAD","S","null","null",2,1,2018,"-0.7098","-0.1975","0.7737","3.1474","null","null","null",0,9,"Top","null","null",,,460026,,"180930_213950","-4.5564","-114.1408","1.0515","-5.2297","19.8819","-34.2830","3.3132","1.4382","null","null","null","77.3390","2694","5.3820",531829,595345,460026,605244,605412,488818,623214,453923,491676,452254,"55.1158","null","null","null","null","null","null","null",71,"4","Slider",0,15,15,0,15,0,15,0,"Standard","Standard"
"FT","2018-09-30","90.7","3.6651","5.5611","Steven Okert",571657,595345,"null","ball",,,,,"12","null","R","R","L","SF","LAD","B","null","null",1,0,2018,"1.2052","0.7714","1.4034","2.9139","null","null","null",0,9,"Top","null","null",,,460026,,"180930_213913","-8.2469","-131.8068","-2.3305","15.8368","28.1912","-22.8795","3.3453","1.4447","null","null","null","90.7780","2439","6.4220",531829,595345,460026,605244,605412,488818,623214,453923,491676,452254,"54.0754","null","null","null","null","null","null","null",71,"2","2-Seam Fastball",0,15,15,0,15,0,15,0,"Standard","Standard"
"SL","2018-09-30","77.9","3.5413","6.0389","Steven Okert",571657,595345,"null","ball",,,,,"13","null","R","R","L","SF","LAD","B","null","null",0,0,2018,"-0.8379","0.0474","-1.7300","2.0143","null","null","null",0,9,"Top","null","null",,,460026,,"180930_213857","-9.6407","-112.9277","-1.7742","-5.2584","19.9443","-31.7206","3.3196","1.4708","null","null","null","76.5170","2749","5.4340",531829,595345,460026,605244,605412,488818,623214,453923,491676,452254,"55.0634","null","null","null","null","null","null","null",71,"1","Slider",0,15,15,0,15,0,15,0,"Standard","Standard"
"SL","2018-09-30","85.8","-1.9816","5.1906","JT Chargois",491676,608638,"null","ball",,,,,"14","null","R","R","R","SF","LAD","B","null","null",1,2,2018,"0.2067","-0.4580","1.2365","1.4159","null","null","null",1,8,"Bot","null","null",,,605131,,"180930_213424","7.1620","-124.7519","-1.7804","0.8179","23.1873","-36.8166","3.0371","1.3403","null","null","null","85.6540","2492","6.0680",531829,608638,605131,571970,400284,571657,571771,641796,641355,657077,"54.4299","null","null","null","null","null","null","null",68,"4","Slider",0,14,0,14,14,0,0,14,"Standard","Strategic"
"FF","2018-09-30","96.8","-2.0916","5.2993","JT Chargois",491676,608638,"null","called_strike",,,,,"6","null","R","R","R","SF","LAD","S","null","null",1,1,2018,"-1.0466","1.1145","0.4958","2.5564","null","null","null",1,8,"Bot","null","null",,,605131,,"180930_213406","9.2391","-140.6466","-4.2803","-15.8590","30.7419","-16.7169","3.2170","1.4969","null","null","null","96.5960","2441","6.1730",531829,608638,605131,571970,400284,571657,571771,641796,641355,657077,"54.3248","null","null","null","null","null","null","null",68,"3","4-Seam Fastball",0,14,0,14,14,0,0,14,"Standard","Standard"
"SI","2018-09-30","96.2","-2.1256","5.3013","JT Chargois",491676,608638,"null","ball",,,,,"14","null","R","R","R","SF","LAD","B","null","null",0,0,2018,"-1.5625","0.9763","0.4284","0.9206","null","null","null",1,8,"Bot","null","null",,,605131,,"180930_213324","10.2943","-139.4923","-8.2056","-22.6993","30.4019","-17.8108","3.0114","1.3403","null","null","null","96.1270","2581","6.3700",531829,608638,605131,571970,400284,571657,571771,641796,641355,657077,"54.1271","null","null","null","null","null","null","null",68,"1","Sinker",0,14,0,14,14,0,0,14,"Standard","Strategic"
"FF","2018-09-30","96.1","-2.1633","5.3593","JT Chargois",605244,608638,"null","ball",,,,,"14","null","R","R","R","SF","LAD","B","null","null",1,1,2018,"-0.9809","1.3581","1.6903","2.3699","null","null","null",0,8,"Bot","null","null",,,605131,,"180930_213213","12.2486","-139.3833","-5.2880","-15.2083","29.3202","-13.7954","3.3581","1.4578","null","null","null","95.3130","2520","5.8700",531829,608638,605131,571970,400284,571657,571771,641796,641355,657077,"54.6275","null","null","null","null","null","null","null",67,"3","4-Seam Fastball",0,14,0,14,14,0,0,14,"Standard","Standard"
