"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"KC","2018-09-21","82.8","-1.6385","6.5702","Mark Melancon",576397,453343,"null","called_strike",,,,,"3","null","R","R","R","STL","SF","S","null","null",0,0,2018,"0.1276","-0.8163","0.5334","2.9083","null","null","null",0,8,"Bot","null","null",,,460026,,"180922_031429","4.6884","-120.5681","-0.3348","0.3569","22.5133","-40.2205","3.2042","1.5238","null","null","null","82.5480","2557","5.9930",531710,453343,460026,605244,593700,446334,543063,453923,491676,596103,"54.5050","null","null","null","null","null","null","null",68,"1","Knuckle Curve",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2018-09-21","84.8","-1.9042","5.9348","John Brebbia",596103,605154,"null","ball",,,,,"14","null","R","R","R","STL","SF","B","null","null",0,2,2018,"0.5560","0.1188","0.8442","0.5768","null","null","null",2,8,"Top","null","null",,,425877,,"180922_031054","5.3441","-123.5312","-6.5755","4.9012","21.0284","-29.9836","3.5748","1.6088","null","null","null","85.9360","2694","6.6350",531710,605154,425877,572761,622168,576397,657557,542303,664056,500874,"53.8636","null","null","null","null","null","null","null",67,"3","Slider",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2018-09-21","83.6","-2.0056","5.9510","John Brebbia",596103,605154,"null","called_strike",,,,,"6","null","R","R","R","STL","SF","S","null","null",0,0,2018,"0.7450","0.0318","0.3727","2.7169","null","null","null",2,8,"Top","null","null",,,425877,,"180922_031012","4.0296","-121.8133","-1.1836","6.8392","21.0990","-31.8271","3.4579","1.6088","null","null","null","84.5360","2624","6.5630",531710,605154,425877,572761,622168,576397,657557,542303,664056,500874,"53.9356","null","null","null","null","null","null","null",67,"1","Slider",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2018-09-21","82.2","-2.0806","5.8940","John Brebbia",605244,605154,"null","ball",,,,,"14","null","R","R","R","STL","SF","B","null","null",2,2,2018,"0.9598","-0.1429","1.5158","2.2336","null","null","null",1,8,"Top","null","null",,,425877,,"180922_031545","6.3079","-119.7091","-1.5256","8.1306","21.9847","-33.4765","3.5456","1.6088","null","null","null","82.6610","2806","6.4430",531710,605154,425877,572761,622168,576397,657557,542303,664056,500874,"54.0552","null","null","null","null","null","null","null",66,"7","Slider",3,3,3,3,3,3,3,3,"Standard","Standard"
"FF","2018-09-21","97.8","-1.8696","6.1149","John Brebbia",605244,605154,"null","ball",,,,,"12","null","R","R","R","STL","SF","B","null","null",1,2,2018,"-0.9514","1.4393","0.1720","4.0620","null","null","null",1,8,"Top","null","null",,,425877,,"180922_030730","7.8110","-142.4584","-3.4993","-14.8715","29.7573","-11.5879","3.6333","1.6088","null","null","null","99.1580","2565","6.7860",531710,605154,425877,572761,622168,576397,657557,542303,664056,500874,"53.7126","null","null","null","null","null","null","null",66,"4","4-Seam Fastball",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2018-09-21","86.3","-2.0747","5.9490","John Brebbia",605244,605154,"null","ball",,,,,"14","null","R","R","R","STL","SF","B","null","null",0,2,2018,"0.4749","0.2639","1.1158","0.7369","null","null","null",1,8,"Top","null","null",,,425877,,"180922_030706","6.6570","-125.6474","-6.8604","4.0243","20.9721","-28.3426","3.6041","1.6673","null","null","null","87.4130","2724","6.5710",531710,605154,425877,572761,622168,576397,657557,542303,664056,500874,"53.9274","null","null","null","null","null","null","null",66,"3","Slider",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2018-09-21","86.8","-2.0839","5.9542","John Brebbia",605244,605154,"null","called_strike",,,,,"5","null","R","R","R","STL","SF","S","null","null",0,0,2018,"0.5819","0.4166","0.2036","2.6799","null","null","null",1,8,"Top","null","null",,,425877,,"180922_030627","4.3023","-126.5342","-2.6347","5.6329","21.2220","-27.3552","3.4579","1.6088","null","null","null","87.8420","2814","6.4500",531710,605154,425877,572761,622168,576397,657557,542303,664056,500874,"54.0481","null","null","null","null","null","null","null",66,"1","Slider",3,3,3,3,3,3,3,3,"Standard","Standard"
"FF","2018-09-21","96.4","-1.9815","6.1424","John Brebbia",622046,605154,"null","ball",,,,,"12","null","R","L","R","STL","SF","B","null","null",1,2,2018,"-1.0884","1.4776","0.5180","4.3185","null","null","null",0,8,"Top","null","null",,,425877,,"180922_030537","9.2421","-140.2952","-2.7409","-16.6210","29.7306","-11.8661","3.7732","1.8838","null","null","null","97.5540","2609","6.7920",531710,605154,425877,572761,622168,576397,657557,542303,664056,500874,"53.7062","null","null","null","null","null","null","null",65,"4","4-Seam Fastball",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2018-09-21","83.9","-2.2798","5.9298","John Brebbia",622046,605154,"null","called_strike",,,,,"5","null","R","L","R","STL","SF","S","null","null",1,0,2018,"0.6657","0.3886","0.0709","3.1662","null","null","null",0,8,"Top","null","null",,,425877,,"180922_030505","4.1375","-122.3048","-0.8569","6.0473","21.1792","-28.2618","3.8317","1.9423","null","null","null","84.7110","2660","6.4480",531710,605154,425877,572761,622168,576397,657557,542303,664056,500874,"54.0506","null","null","null","null","null","null","null",65,"2","Slider",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2018-09-21","86.5","-2.1962","5.9602","John Brebbia",622046,605154,"null","ball",,,,,"12","null","R","L","R","STL","SF","B","null","null",0,0,2018,"0.6431","0.5738","0.9189","3.3311","null","null","null",0,8,"Top","null","null",,,425877,,"180922_030452","6.1373","-126.0305","-1.3268","5.8579","22.1082","-25.9376","3.7148","1.7377","null","null","null","87.2710","2750","6.4020",531710,605154,425877,572761,622168,576397,657557,542303,664056,500874,"54.0966","null","null","null","null","null","null","null",65,"1","Slider",3,3,3,3,3,3,3,3,"Standard","Standard"
"SL","2018-09-21","86.3","-1.4236","5.3336","Reyes Moronta",542303,606625,"null","ball",,,,,"14","null","R","R","R","STL","SF","B","null","null",2,2,2018,"1.1197","0.1489","1.4885","-0.1184","null","null","657557.00",2,7,"Bot","null","null",,,460026,,"180922_030118","4.6500","-125.4613","-6.9861","10.7289","26.0872","-29.4002","3.6065","1.6433","null","null","null","85.8300","2676","6.1010",531710,606625,460026,605244,593700,446334,543063,622046,453923,596103,"54.3976","null","null","null","null","null","null","null",64,"5","Slider",3,3,3,3,3,3,3,3,"Standard","Standard"
