"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FT","2018-09-28","94.5","-3.0839","5.6558","Hunter Strickland",571970,519326,"null","ball",,,,,"13","null","R","L","R","SF","LAD","B","null","null",0,0,2018,"-1.4601","0.6995","-0.2986","0.8748","null","518735.00","null",0,9,"Top","null","null",,,460026,,"180929_052059","10.3055","-136.8979","-8.1139","-20.3444","31.7224","-21.9453","3.3710","1.5350","null","null","null","93.1010","2210","5.8200",531799,519326,460026,605244,605412,446334,543063,453923,491676,452254,"54.6775","null","null","null","null","null","null","null",65,"1","2-Seam Fastball",1,3,3,1,3,1,3,1,"Standard","Standard"
"FT","2018-09-28","94.6","-2.9498","5.7206","Hunter Strickland",518735,519326,"null","ball",,,,,"9","null","R","L","R","SF","LAD","B","null","null",1,0,2018,"-0.9825","0.8899","0.6620","1.9910","null","null","null",0,9,"Top","null","null",,,460026,,"180929_051929","11.4611","-137.1490","-5.9395","-14.6568","28.2608","-20.0315","3.4110","1.5650","null","null","null","93.9660","2150","5.9670",531799,519326,460026,605244,605412,446334,543063,453923,491676,452254,"54.5302","null","null","null","null","null","null","null",64,"2","2-Seam Fastball",1,3,3,1,3,1,3,1,"Infield shift","Standard"
"CH","2018-09-28","84.6","-2.7301","6.1306","Hunter Strickland",518735,519326,"null","ball",,,,,"11","null","R","L","R","SF","LAD","B","null","null",0,0,2018,"-1.2042","0.6737","-1.0717","3.0298","null","null","null",0,9,"Top","null","null",,,460026,,"180929_051905","6.0487","-122.9966","-2.1615","-12.9600","23.0762","-25.4078","3.4110","1.5650","null","null","null","83.1910","1451","5.2800",531799,519326,460026,605244,605412,446334,543063,453923,491676,452254,"55.2171","null","null","null","null","null","null","null",64,"1","Changeup",1,3,3,1,3,1,3,1,"Infield shift","Standard"
"SL","2018-09-28","85.9","-1.8218","5.7361","Kenta Maeda",446334,628317,"null","ball",,,,,"14","null","R","R","R","SF","LAD","B","null","null",1,1,2018,"0.1173","0.7290","1.5553","1.6350","null","null","605412.00",1,8,"Bot","null","null",,,518735,,"180929_051408","7.6758","-124.7550","-4.8240","-0.3520","25.2395","-23.9808","3.4110","1.5650","null","null","null","84.9470","2653","5.7890",531799,628317,518735,641355,572821,457759,592518,592626,571771,624577,"54.7087","null","null","null","null","null","null","null",63,"3","Slider",1,3,1,3,3,1,1,3,"Standard","Standard"
"SL","2018-09-28","85.0","-1.8663","5.7299","Kenta Maeda",446334,628317,"null","ball",,,,,"14","null","R","R","R","SF","LAD","B","null","null",0,1,2018,"0.2130","0.5873","1.7844","0.6984","null","null","605412.00",1,8,"Bot","null","null",,,518735,,"180929_051335","8.0481","-123.4149","-6.5214","0.5127","24.8886","-25.2132","3.4110","1.5650","null","null","null","84.0820","2615","5.8380",531799,628317,518735,641355,572821,457759,592518,592626,571771,624577,"54.6597","null","null","null","null","null","null","null",63,"2","Slider",1,3,1,3,3,1,1,3,"Standard","Standard"
"FF","2018-09-28","93.2","-2.0076","5.7501","Kenta Maeda",446334,628317,"null","called_strike",,,,,"6","null","R","R","R","SF","LAD","S","null","null",0,0,2018,"-0.5463","1.3617","0.5840","2.4340","null","null","605412.00",1,8,"Bot","null","null",,,518735,,"180929_051311","7.7530","-135.3667","-5.6118","-8.2895","29.5670","-14.7465","3.4110","1.5650","null","null","null","92.2710","2314","5.8370",531799,628317,518735,641355,572821,457759,592518,592626,571771,624577,"54.6609","null","null","null","null","null","null","null",63,"1","4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
"CH","2018-09-28","85.9","-2.0002","5.7706","Kenta Maeda",605412,628317,"null","ball",,,,,"13","null","R","L","R","SF","LAD","B","null","null",1,1,2018,"-1.1284","0.1787","-0.5310","1.1848","null","null","null",1,8,"Bot","null","null",,,518735,,"180929_051157","5.6193","-124.7711","-4.8906","-12.6161","24.2997","-29.6406","3.4110","1.5650","null","null","null","84.8450","1533","5.6300",531799,628317,518735,641355,572821,457759,592518,592626,571771,624577,"54.8675","null","null","null","null","null","null","null",62,"3","Changeup",1,3,1,3,3,1,1,3,"Standard","Standard"
"FF","2018-09-28","93.5","-1.9916","5.7002","Kenta Maeda",605412,628317,"null","called_strike",,,,,"13","null","R","L","R","SF","LAD","S","null","null",1,0,2018,"-0.5144","1.3142","-0.9728","2.1727","null","null","null",1,8,"Bot","null","null",,,518735,,"180929_051137","3.7510","-136.0652","-6.2373","-7.1796","29.1355","-14.7642","3.4110","1.5650","null","null","null","93.5220","2195","6.2430",531799,628317,518735,641355,572821,457759,592518,592626,571771,624577,"54.2547","null","null","null","null","null","null","null",62,"2","4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
"FF","2018-09-28","94.2","-2.1218","5.6678","Kenta Maeda",605412,628317,"null","ball",,,,,"13","null","R","L","R","SF","LAD","B","null","null",0,0,2018,"-0.7099","1.2734","-0.1351","1.2422","null","null","null",1,8,"Bot","null","null",,,518735,,"180929_051118","6.6733","-136.7865","-8.5373","-10.2474","28.4249","-14.7231","3.4110","1.5650","null","null","null","93.8430","2295","6.0640",531799,628317,518735,641355,572821,457759,592518,592626,571771,624577,"54.4331","null","null","null","null","null","null","null",62,"1","4-Seam Fastball",1,3,1,3,3,1,1,3,"Standard","Standard"
"SL","2018-09-28","85.3","-2.0775","5.7103","Kenta Maeda",452254,628317,"null","ball",,,,,"14","null","R","R","R","SF","LAD","B","null","null",0,0,2018,"0.0164","0.4922","0.2820","0.7878","null","null","null",0,8,"Bot","null","null",,,518735,,"180929_051013","5.4641","-124.0104","-6.2232","-0.8490","23.0497","-26.2265","3.5490","1.6270","null","null","null","84.7800","2590","5.8420",531799,628317,518735,641355,572821,457759,592518,592626,571771,624577,"54.6559","null","null","null","null","null","null","null",61,"1","Slider",1,3,1,3,3,1,1,3,"Standard","Strategic"
