"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FC","2018-09-22","92.6","-1.1025","5.4019","Carlos Martinez",593700,593372,"null","ball",,,,,"11","null","R","L","R","STL","SF","B","null","null",1,0,2018,"0.1966","0.7279","-1.0017","3.8477","452254.00","null","491676.00",1,10,"Top","null","null",,,425877,,"180922_200536","-0.1516","-134.9342","0.1764","2.3776","23.8616","-23.7169","3.5920","1.6680","null","null","null","91.8590","2397","5.3510",531725,593372,425877,572761,622168,576397,657557,542303,664056,641933,"55.1473","null","null","null","null","null","null","null",76,"2","Cutter",4,4,4,4,4,4,4,4,"Strategic","Standard"
"FF","2018-09-22","94.3","-1.0474","5.3147","Carlos Martinez",593700,593372,"null","ball",,,,,"1","null","R","L","R","STL","SF","B","null","null",0,0,2018,"-0.1975","0.9613","-0.7826","3.1999","452254.00","null","491676.00",1,10,"Top","null","null",,,425877,,"180922_200459","1.0992","-137.2914","-1.9236","-2.6671","26.8267","-20.0856","3.5920","1.7264","null","null","null","93.5940","2334","5.5810",531725,593372,425877,572761,622168,576397,657557,542303,664056,641933,"54.9171","null","null","null","null","null","null","null",76,"1","4-Seam Fastball",4,4,4,4,4,4,4,4,"Strategic","Standard"
"SL","2018-09-22","85.4","-1.3514","5.2563","Carlos Martinez",491676,593372,"null","called_strike",,,,,"6","null","R","R","R","STL","SF","S","null","null",1,0,2018,"1.2081","0.7821","0.3125","2.0333","null","null","452254.00",1,10,"Top","null","null",,,425877,,"180922_200335","1.5475","-124.0820","-2.7118","11.6539","26.2774","-24.1280","3.2120","1.4926","null","null","null","83.5650","2374","5.2920",531725,593372,425877,572761,622168,576397,657557,542303,664056,641933,"55.2060","null","null","null","null","null","null","null",75,"2","Slider",4,4,4,4,4,4,4,4,"Standard","Standard"
"FT","2018-09-22","95.4","-1.1774","5.2184","Carlos Martinez",491676,593372,"null","ball",,,,,"8","null","R","R","R","STL","SF","B","null","null",0,0,2018,"-1.3584","0.0079","0.1291","1.7383","null","null","452254.00",1,10,"Top","null","null",,,425877,,"180922_200316","6.2531","-138.4829","-3.3877","-18.2981","34.4569","-31.5305","3.4019","1.5556","null","null","null","93.1390","1925","5.3440",531725,593372,425877,572761,622168,576397,657557,542303,664056,641933,"55.1541","null","null","null","null","null","null","null",75,"1","2-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard"
"FF","2018-09-22","96.8","-1.0012","5.5875","Carlos Martinez",543063,593372,"null","ball",,,,,"12","null","R","L","R","STL","SF","B","null","null",0,1,2018,"-0.5852","1.3838","1.4212","2.6520","null","null","null",0,10,"Top","null","null",,,425877,,"180922_195856","7.6582","-140.5295","-5.2470","-9.3572","33.1082","-13.3378","3.4579","1.6680","null","null","null","95.3640","2290","5.6770",531725,593372,425877,572761,622168,576397,657557,542303,664056,641933,"54.8214","null","null","null","null","null","null","null",73,"2","4-Seam Fastball",4,4,4,4,4,4,4,4,"Strategic","Standard"
"FF","2018-09-22","94.2","-1.2973","5.4695","Carlos Martinez",543063,593372,"null","called_strike",,,,,"4","null","R","L","R","STL","SF","S","null","null",0,0,2018,"-0.3087","0.7407","-0.5155","2.8268","null","null","null",0,10,"Top","null","null",,,425877,,"180922_195842","2.6565","-137.0383","-2.7257","-4.3668","29.9751","-22.7467","3.4579","1.5796","null","null","null","92.9730","2275","5.5520",531725,593372,425877,572761,622168,576397,657557,542303,664056,641933,"54.9467","null","null","null","null","null","null","null",73,"1","4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard"
"SL","2018-09-22","85.9","-2.2938","5.8309","Ray Black",425877,605143,"null","ball",,,,,"12","null","R","R","R","STL","SF","B","null","null",0,2,2018,"1.0822","0.0057","1.6319","2.8372","null","null","null",2,9,"Bot","null","null",,,460026,,"180922_195505","7.0642","-124.7600","-0.7521","9.4028","27.8296","-32.2208","3.3099","1.5219","null","null","null","84.5310","3056","5.7480",531725,605143,460026,605412,593700,446334,543063,453923,491676,452254,"54.7508","null","null","null","null","null","null","null",72,"3","Slider",4,4,4,4,4,4,4,4,"Standard","Strategic"
"SL","2018-09-22","89.6","-2.5401","5.5911","Ray Black",576397,605143,"null","called_strike",,,,,"6","null","R","R","R","STL","SF","S","null","null",0,1,2018,"0.6227","0.2191","0.4686","2.6020","null","null","null",1,9,"Bot","null","null",,,460026,,"180922_195303","6.0871","-130.3524","-1.8308","5.7047","27.1648","-29.5791","3.2919","1.4946","null","null","null","88.8600","2958","5.8210",531725,605143,460026,605412,593700,446334,543063,453923,491676,452254,"54.6770","null","null","null","null","null","null","null",71,"2","Slider",4,4,4,4,4,4,4,4,"Standard","Standard"
"FF","2018-09-22","95.9","-1.0264","5.4941","Carlos Martinez",605412,593372,"null","ball",,,,,"14","null","R","L","R","STL","SF","B","null","null",2,0,2018,"-0.6418","1.1905","1.0695","2.2407","488818.00","null","null",2,9,"Top","null","null",,,425877,,"180922_194805","6.9358","-139.3428","-5.5898","-9.8769","32.7135","-15.8003","3.2997","1.5803","null","null","null","95.1970","2286","6.0640",531725,593372,425877,572761,622168,576397,657557,542303,664056,641933,"54.4346","null","null","null","null","null","null","null",68,"3","4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard"
"FF","2018-09-22","97.0","-0.8430","5.4797","Carlos Martinez",605412,593372,"null","ball",,,,,"13","null","R","L","R","STL","SF","B","null","null",1,0,2018,"-0.6973","1.1905","-0.0559","1.2946","488818.00","null","null",2,9,"Top","null","null",,,425877,,"180922_194743","3.6632","-140.9716","-8.2832","-10.0441","32.4852","-14.7895","3.2997","1.4926","null","null","null","96.4650","2265","6.0830",531725,593372,425877,572761,622168,576397,657557,542303,664056,641933,"54.4152","null","null","null","null","null","null","null",68,"2","4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard"
