"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"FC","2018-09-25","92.2","-1.7178","6.1962","Mark Melancon",592669,453343,"null","ball",,,,,"13","null","R","R","R","SF","SD","B","null","null",0,2,2018,"-0.1103","0.6395","-1.5216","2.2026","null","614177.00","543333.00",0,12,"Top","null","null",,,460026,,"180926_054101","0.7377","-134.2132","-5.7280","-1.4878","28.3173","-23.4537","3.4246","1.6054","null","null","null","92.3220","2279","6.2840",531768,453343,460026,605244,605412,593700,543063,453923,491676,452254,"54.2134","null","null","null","null","null","null","null",92,"4","Cutter",4,4,4,4,4,4,4,4,"Standard","Strategic"
"FF","2018-09-25","92.8","-1.6954","6.2232","Mark Melancon",592669,453343,"null","called_strike",,,,,"7","null","R","R","R","SF","SD","S","null","null",0,1,2018,"-0.6405","1.0213","-0.4878","1.8760","null","614177.00","543333.00",0,12,"Top","null","null",,,460026,,"180926_054004","4.4596","-134.9150","-7.5277","-8.7171","28.2254","-18.4048","3.3989","1.6054","null","null","null","92.5990","2304","6.1320",531768,453343,460026,605244,605412,593700,543063,453923,491676,452254,"54.3659","null","null","null","null","null","null","null",92,"2","4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Strategic"
"FC","2018-09-25","91.8","-1.7149","6.2612","Mark Melancon",614177,453343,"null","ball",,,,,"14","null","R","R","R","SF","SD","B","null","null",0,1,2018,"-0.0040","0.6443","1.0754","2.5588","null","null","null",0,12,"Top","null","null",,,460026,,"180926_053804","7.0188","-133.3261","-4.8114","-1.6302","30.0643","-23.7664","3.6142","1.7213","null","null","null","90.9890","2456","6.0120",531768,453343,460026,605244,605412,593700,543063,453923,491676,452254,"54.4850","null","null","null","null","null","null","null",90,"2","Cutter",4,4,4,4,4,4,4,4,"Standard","Standard"
"FF","2018-09-25","96.7","-2.6356","5.7809","Trey Wingenter",605244,622259,"null","ball",,,,,"12","null","R","R","R","SF","SD","B","null","null",1,2,2018,"-0.8848","1.2562","1.7423","2.9187","null","null","null",2,11,"Bot","null","null",,,595978,,"180926_053440","13.8234","-140.1975","-4.9757","-15.0257","32.0645","-14.3828","3.5063","1.6294","null","null","null","97.3070","2180","6.8590",531768,622259,595978,543333,605486,571976,520471,592669,608671,614177,"53.6387","null","null","null","null","null","null","null",89,"4","4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard"
"FF","2018-09-25","96.1","-2.8687","5.7818","Trey Wingenter",605244,622259,"null","called_strike",,,,,"3","null","R","R","R","SF","SD","S","null","null",1,1,2018,"-0.7411","1.0797","0.6435","3.1381","null","null","null",2,11,"Bot","null","null",,,595978,,"180926_053415","11.0117","-139.5837","-3.8869","-12.1063","29.5004","-17.3003","3.5319","1.6816","null","null","null","96.5230","1752","6.4930",531768,622259,595978,543333,605486,571976,520471,592669,608671,614177,"54.0043","null","null","null","null","null","null","null",89,"3","4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard"
"FF","2018-09-25","96.4","-2.4407","5.7794","Trey Wingenter",605244,622259,"null","ball",,,,,"14","null","R","R","R","SF","SD","B","null","null",0,0,2018,"-0.8088","1.3538","1.8892","1.1350","null","null","null",2,11,"Bot","null","null",,,595978,,"180926_053334","13.7104","-139.6938","-10.1677","-14.0370","29.9369","-11.5603","3.4549","1.6294","null","null","null","98.5150","1990","7.5860",531768,622259,595978,543333,605486,571976,520471,592669,608671,614177,"52.9112","null","null","null","null","null","null","null",89,"1","4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard"
"FC","2018-09-25","91.6","-2.0224","6.3196","Mark Melancon",520471,453343,"null","ball",,,,,"11","null","R","L","R","SF","SD","B","null","null",1,1,2018,"0.2783","0.7987","-1.3252","2.6129","null","null","null",2,11,"Top","null","null",,,460026,,"180926_052501","1.1616","-133.3213","-5.1348","2.9997","28.6399","-21.9930","3.4432","1.6751","null","null","null","90.7160","2370","5.7350",531768,453343,460026,605244,605412,593700,543063,453923,491676,452254,"54.7622","null","null","null","null","null","null","null",85,"3","Cutter",4,4,4,4,4,4,4,4,"Standard","Standard"
"FC","2018-09-25","92.5","-1.8629","6.3219","Mark Melancon",520471,453343,"null","ball",,,,,"13","null","R","L","R","SF","SD","B","null","null",0,1,2018,"0.0682","0.8500","-0.0970","0.6334","null","null","null",2,11,"Top","null","null",,,460026,,"180926_052442","4.3155","-134.3509","-10.4202","-0.0844","28.0130","-20.0741","3.4945","1.6751","null","null","null","91.8030","2488","5.8870",531768,453343,460026,605244,605412,593700,543063,453923,491676,452254,"54.6102","null","null","null","null","null","null","null",85,"2","Cutter",4,4,4,4,4,4,4,4,"Standard","Standard"
"FF","2018-09-25","92.0","-1.9932","6.3397","Mark Melancon",605486,453343,"null","ball",,,,,"13","null","R","L","R","SF","SD","B","null","null",1,1,2018,"-0.2890","0.7093","-0.3204","0.8677","null","null","null",1,11,"Top","null","null",,,460026,,"180926_052245","4.8327","-133.6746","-9.5069","-4.4418","27.7705","-21.9806","3.4617","1.6277","null","null","null","91.6180","2563","6.0580",531768,453343,460026,605244,605412,593700,543063,453923,491676,452254,"54.4392","null","null","null","null","null","null","null",84,"3","4-Seam Fastball",4,4,4,4,4,4,4,4,"Standard","Standard"
"FC","2018-09-25","92.2","-1.9060","6.3699","Mark Melancon",605486,453343,"null","called_strike",,,,,"11","null","R","L","R","SF","SD","S","null","null",1,0,2018,"0.0080","1.2111","-1.0600","2.5743","null","null","null",1,11,"Top","null","null",,,460026,,"180926_052225","2.1195","-134.1075","-6.4042","-0.3339","27.2140","-16.6027","3.3784","1.6941","null","null","null","91.8810","2458","5.9810",531768,453343,460026,605244,605412,593700,543063,453923,491676,452254,"54.5161","null","null","null","null","null","null","null",84,"2","Cutter",4,4,4,4,4,4,4,4,"Standard","Standard"
"FC","2018-09-25","92.1","-1.8329","6.4169","Mark Melancon",605486,453343,"null","ball",,,,,"1","null","R","L","R","SF","SD","B","null","null",0,0,2018,"0.1319","0.8934","-0.7611","3.4681","null","null","null",1,11,"Top","null","null",,,460026,,"180926_052208","2.4337","-134.1201","-3.5819","1.0504","29.2681","-20.9018","3.3527","1.6419","null","null","null","91.9820","2594","6.1950",531768,453343,460026,605244,605412,593700,543063,453923,491676,452254,"54.3023","null","null","null","null","null","null","null",84,"1","Cutter",4,4,4,4,4,4,4,4,"Standard","Standard"
