"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","fielder_2","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pitcher","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment"
"CU","2018-05-02","82.6","-1.3516","5.8699","Jordan Lyles",446334,543475,"null","called_strike",,,,,"6","null","R","R","R","SF","SD","S","null","null",0,0,2018,"0.8113","-1.3381","0.4635","2.4771","null","null","null",1,7,"Bot","null","null",,,454560,,"180502_221130","2.5503","-120.1177","1.5107","7.2143","26.8862","-45.5938","3.6429","1.7679","null","null","null","82.2510","2295","6.4450",529867,543475,454560,543333,517369,570799,520471,614173,622534,608671,"54.0524","null","null","null","null","null","null","null",68,"1","Curveball",9,3,9,3,3,9,9,3,"Standard","Strategic"
"FF","2018-05-02","95.1","-1.5913","5.8411","Jordan Lyles",453923,543475,"null","ball",,,,,"11","null","R","L","R","SF","SD","B","null","null",2,2,2018,"-0.8813","1.2782","-0.9552","3.5835","null","null","null",0,7,"Bot","null","null",,,454560,,"180502_221041","3.6520","-138.5414","-3.1907","-12.1744","28.8137","-15.1533","3.0177","1.4069","null","null","null","95.6270","2116","6.3750",529867,543475,454560,543333,517369,570799,520471,614173,622534,608671,"54.1227","null","null","null","null","null","null","null",67,"5","4-Seam Fastball",9,3,9,3,3,9,9,3,"Standard","Standard"
"FF","2018-05-02","94.6","-1.8012","5.8711","Jordan Lyles",453923,543475,"null","ball",,,,,"11","null","R","L","R","SF","SD","B","null","null",1,2,2018,"-0.9523","1.0869","-1.4685","3.7866","null","null","null",0,7,"Bot","null","null",,,454560,,"180502_221023","3.0445","-137.7992","-2.2476","-12.9584","30.1161","-17.8462","3.0177","1.4745","null","null","null","95.4710","2106","6.6970",529867,543475,454560,543333,517369,570799,520471,614173,622534,608671,"53.8000","null","null","null","null","null","null","null",67,"4","4-Seam Fastball",9,3,9,3,3,9,9,3,"Standard","Standard"
"FF","2018-05-02","94.4","-1.6210","6.0053","Jordan Lyles",453923,543475,"null","called_strike",,,,,"11","null","R","L","R","SF","SD","S","null","null",1,0,2018,"-0.7796","1.2227","-0.8381","2.5323","null","null","null",0,7,"Bot","null","null",,,454560,,"180502_220951","3.8557","-137.6502","-6.3134","-10.9399","25.1942","-15.1212","3.0277","1.4294","null","null","null","96.3380","2125","6.8960",529867,543475,454560,543333,517369,570799,520471,614173,622534,608671,"53.6010","null","null","null","null","null","null","null",67,"2","4-Seam Fastball",9,3,9,3,3,9,9,3,"Standard","Standard"
"CU","2018-05-02","82.1","-1.5285","5.9626","Jordan Lyles",453923,543475,"null","ball",,,,,"12","null","R","L","R","SF","SD","B","null","null",0,0,2018,"0.4562","-1.0096","0.9325","2.2546","null","null","null",0,7,"Bot","null","null",,,454560,,"180502_220938","4.6826","-119.5459","0.0202","3.5362","21.0954","-42.0407","2.9951","1.4294","null","null","null","82.1570","2230","6.1000",529867,543475,454560,543333,517369,570799,520471,614173,622534,608671,"54.3969","null","null","null","null","null","null","null",67,"1","Curveball",9,3,9,3,3,9,9,3,"Standard","Standard"
"FF","2018-05-02","94.4","1.4312","6.5339","Will Smith",543333,519293,"null","ball",,,,,"11","null","R","L","L","SF","SD","B","null","null",2,2,2018,"0.6900","1.3578","-1.1952","2.8720","null","454560.00","null",2,7,"Top","null","null",,,460026,,"180502_220622","-8.2795","-137.0313","-6.7433","10.3952","29.8527","-14.0289","3.5798","1.5701","null","null","null","93.7110","2325","5.9850",529867,519293,460026,474832,605509,446334,543063,453923,457706,491676,"54.5121","null","null","null","null","null","null","null",66,"6","4-Seam Fastball",9,3,3,9,3,9,3,9,"Standard","Standard"
"FF","2018-05-02","93.1","1.8705","6.4624","Will Smith",543333,519293,"null","ball",,,,,"13","null","R","L","L","SF","SD","B","null","null",1,1,2018,"0.8826","1.3690","-0.5386","1.5658","null","454560.00","null",2,7,"Top","null","null",,,460026,,"180502_220455","-8.0087","-135.1166","-9.6711","12.3227","27.1692","-13.8321","3.7148","1.7052","null","null","null","92.5380","2352","5.9260",529867,519293,460026,474832,605509,446334,543063,453923,457706,491676,"54.5710","null","null","null","null","null","null","null",66,"3","4-Seam Fastball",9,3,3,9,3,9,3,9,"Standard","Standard"
"SL","2018-05-02","82.2","1.9812","6.4106","Will Smith",543333,519293,"null","ball",,,,,"13","null","R","L","L","SF","SD","B","null","null",0,1,2018,"-0.5152","0.1488","-0.9953","1.4530","null","454560.00","null",2,7,"Top","null","null",,,460026,,"180502_220429","-5.7024","-119.5494","-4.9653","-3.8343","21.2879","-30.1201","3.6923","1.6376","null","null","null","81.4830","2535","5.6600",529867,519293,460026,474832,605509,446334,543063,453923,457706,491676,"54.8370","null","null","null","null","null","null","null",66,"2","Slider",9,3,3,9,3,9,3,9,"Standard","Standard"
"SL","2018-05-02","80.0","2.1099","6.4283","Will Smith",622534,519293,"null","called_strike",,,,,"3","null","R","R","L","SF","SD","S","null","null",0,1,2018,"-0.8843","-0.2086","0.5374","3.1150","null","null","454560.00",1,7,"Top","null","null",,,460026,,"180502_220255","-1.8358","-116.3521","-0.2696","-7.4413","20.1272","-34.2108","3.5618","1.5746","null","null","null","78.6380","2410","5.1850",529867,519293,460026,474832,605509,446334,543063,453923,457706,491676,"55.3120","null","null","null","null","null","null","null",65,"2","Slider",9,3,3,9,3,9,3,9,"Standard","Standard"
"CU","2018-05-02","77.5","1.7704","6.5969","Will Smith",622534,519293,"null","called_strike",,,,,"1","null","R","R","L","SF","SD","S","null","null",0,0,2018,"-0.9072","-0.4520","-0.5124","3.2175","null","null","454560.00",1,7,"Top","null","null",,,460026,,"180502_220237","-3.2220","-112.6506","0.4746","-6.9258","19.6758","-36.2427","3.5167","1.5295","null","null","null","76.2710","2077","5.3720",529867,519293,460026,474832,605509,446334,543063,453923,457706,491676,"55.1252","null","null","null","null","null","null","null",65,"1","Curveball",9,3,3,9,3,9,3,9,"Standard","Standard"
